latitude,longitude,address,charger_type,charging_capacity_kw,cost_usd_per_kwh,availability_simple,avg_users_per_day,station_operator
55.897052,37.681522,"2164 Moscow Ave, Moscow",AC Level 1,350.0,0.45,6:00-22:00,28.0,EVgo
25.294951,55.31963,"2079 Dubai Ave, Dubai",DC Fast Charger,150.0,0.44,6:00-22:00,48.0,ChargePoint
-33.755391,151.26332,"3808 Sydney Ave, Sydney",AC Level 1,350.0,0.1,24/7,33.0,Tesla
13.895264,100.490406,"9315 Bangkok Ave, Bangkok",AC Level 2,150.0,0.45,daytime,96.0,Ionity
25.302935,55.386103,"9050 Dubai Ave, Dubai",AC Level 2,22.0,0.19,6:00-22:00,87.0,Greenlots
55.737492,37.567798,"3294 Moscow Ave, Moscow",AC Level 2,150.0,0.24,24/7,78.0,EVgo
-33.826708,18.47032,"6872 Cape Town Ave, Cape Town",AC Level 1,350.0,0.13,daytime,18.0,Greenlots
61.37953,-151.121796,"8592 Random Rd, City 405, Country",AC Level 2,22.0,0.36,24/7,38.0,ChargePoint
19.501424,-99.144706,"6985 Mexico City Ave, Mexico City",AC Level 1,150.0,0.35,24/7,11.0,EVgo
-33.830667,18.428247,"6246 Cape Town Ave, Cape Town",AC Level 2,350.0,0.38,24/7,88.0,EVgo
37.859543,-122.408275,"7894 San Francisco Ave, San Francisco",AC Level 2,22.0,0.28,6:00-22:00,78.0,Ionity
13.741573,100.55671,"1448 Bangkok Ave, Bangkok",AC Level 2,350.0,0.48,daytime,49.0,Greenlots
37.754275,-122.429929,"4505 San Francisco Ave, San Francisco",DC Fast Charger,150.0,0.28,24/7,95.0,Ionity
-33.775687,151.248988,"4188 Sydney Ave, Sydney",AC Level 1,350.0,0.27,24/7,95.0,Greenlots
41.993209,-87.767846,"2662 Chicago Ave, Chicago",AC Level 1,22.0,0.12,24/7,63.0,EVgo
41.920395,-87.696469,"4009 Chicago Ave, Chicago",DC Fast Charger,22.0,0.25,6:00-22:00,71.0,EVgo
-33.800005,151.393665,"4470 Sydney Ave, Sydney",AC Level 1,150.0,0.42,6:00-22:00,26.0,Ionity
22.272513,165.88046,"498 Random Rd, City 206, Country",DC Fast Charger,50.0,0.26,24/7,71.0,Ionity
-23.599209,-46.608901,"8590 São Paulo Ave, São Paulo",AC Level 1,50.0,0.41,daytime,83.0,Greenlots
18.974612,72.975988,"7812 Mumbai Ave, Mumbai",AC Level 2,50.0,0.11,daytime,32.0,ChargePoint
37.619944,127.083496,"2172 Seoul Ave, Seoul",AC Level 1,22.0,0.37,daytime,69.0,Greenlots
52.462635,13.341069,"4319 Berlin Ave, Berlin",AC Level 2,150.0,0.34,6:00-22:00,13.0,Ionity
19.115592,72.839837,"6594 Mumbai Ave, Mumbai",AC Level 1,50.0,0.18,daytime,44.0,Tesla
39.921195,116.283781,"7451 Beijing Ave, Beijing",DC Fast Charger,22.0,0.24,daytime,18.0,Greenlots
13.832372,100.574708,"8676 Bangkok Ave, Bangkok",DC Fast Charger,50.0,0.22,6:00-22:00,36.0,Greenlots
-33.757769,151.21188,"6696 Sydney Ave, Sydney",DC Fast Charger,22.0,0.2,daytime,31.0,Tesla
19.552191,-99.032562,"7136 Mexico City Ave, Mexico City",DC Fast Charger,50.0,0.28,daytime,43.0,Tesla
49.474423,165.257598,"1383 Random Rd, City 468, Country",AC Level 2,22.0,0.25,24/7,25.0,ChargePoint
18.932593,72.84115,"4459 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.16,24/7,15.0,ChargePoint
-33.759027,151.237984,"172 Sydney Ave, Sydney",AC Level 2,350.0,0.13,24/7,92.0,Greenlots
37.685225,127.054681,"1945 Seoul Ave, Seoul",AC Level 1,50.0,0.15,6:00-22:00,72.0,Greenlots
37.653424,126.972858,"4002 Seoul Ave, Seoul",AC Level 1,22.0,0.26,6:00-22:00,99.0,Greenlots
19.536037,-99.054827,"3185 Mexico City Ave, Mexico City",AC Level 1,150.0,0.34,daytime,33.0,EVgo
-23.583719,-46.607918,"9850 São Paulo Ave, São Paulo",AC Level 1,22.0,0.32,daytime,70.0,ChargePoint
41.811446,-87.663442,"7866 Chicago Ave, Chicago",DC Fast Charger,22.0,0.16,24/7,61.0,Greenlots
39.9423,116.394533,"7990 Beijing Ave, Beijing",AC Level 1,350.0,0.38,6:00-22:00,37.0,Ionity
37.747525,-122.400366,"9059 San Francisco Ave, San Francisco",DC Fast Charger,50.0,0.24,6:00-22:00,95.0,Tesla
-72.344133,-52.680918,"3459 Random Rd, City 411, Country",DC Fast Charger,150.0,0.45,daytime,58.0,Greenlots
52.449962,13.306482,"6167 Berlin Ave, Berlin",DC Fast Charger,50.0,0.13,24/7,99.0,EVgo
39.904732,116.389363,"2581 Beijing Ave, Beijing",AC Level 2,22.0,0.32,6:00-22:00,35.0,Tesla
18.911805,72.874897,"749 Mumbai Ave, Mumbai",AC Level 1,150.0,0.16,24/7,33.0,Tesla
19.40277,-99.147765,"5628 Mexico City Ave, Mexico City",DC Fast Charger,150.0,0.29,daytime,23.0,Tesla
37.870909,-122.386852,"2397 San Francisco Ave, San Francisco",DC Fast Charger,150.0,0.31,6:00-22:00,98.0,EVgo
-33.80505,18.405717,"6795 Cape Town Ave, Cape Town",AC Level 2,350.0,0.39,6:00-22:00,19.0,Greenlots
34.096238,-118.27239,"1879 Los Angeles Ave, Los Angeles",AC Level 1,22.0,0.23,24/7,68.0,ChargePoint
19.487282,-99.070212,"370 Mexico City Ave, Mexico City",AC Level 2,22.0,0.18,daytime,44.0,ChargePoint
13.767963,100.523121,"8228 Bangkok Ave, Bangkok",AC Level 1,22.0,0.15,6:00-22:00,89.0,Tesla
-69.451331,-69.533304,"5851 Random Rd, City 99, Country",DC Fast Charger,22.0,0.39,daytime,27.0,Tesla
37.835733,-122.488627,"3197 San Francisco Ave, San Francisco",AC Level 1,22.0,0.28,daytime,41.0,EVgo
41.945979,-87.607004,"313 Chicago Ave, Chicago",AC Level 2,350.0,0.29,daytime,67.0,ChargePoint
-33.852088,18.541154,"804 Cape Town Ave, Cape Town",AC Level 1,150.0,0.23,6:00-22:00,89.0,Ionity
37.642342,127.048816,"9328 Seoul Ave, Seoul",DC Fast Charger,22.0,0.1,daytime,26.0,EVgo
41.962492,-87.605325,"1716 Chicago Ave, Chicago",AC Level 2,50.0,0.31,24/7,18.0,Greenlots
52.523372,13.406281,"2760 Berlin Ave, Berlin",AC Level 1,22.0,0.11,6:00-22:00,28.0,ChargePoint
13.745519,100.598225,"5042 Bangkok Ave, Bangkok",AC Level 2,50.0,0.44,daytime,73.0,EVgo
-23.507807,-46.58514,"8815 São Paulo Ave, São Paulo",DC Fast Charger,350.0,0.22,24/7,65.0,Greenlots
52.594423,13.379244,"623 Berlin Ave, Berlin",AC Level 1,22.0,0.27,6:00-22:00,99.0,ChargePoint
-79.91469,158.669716,"1333 Random Rd, City 390, Country",AC Level 2,150.0,0.18,daytime,92.0,Tesla
52.492268,13.458025,"8050 Berlin Ave, Berlin",AC Level 1,50.0,0.42,24/7,94.0,EVgo
39.880166,116.448421,"1222 Beijing Ave, Beijing",AC Level 1,50.0,0.21,daytime,43.0,Ionity
37.685963,126.984559,"127 Seoul Ave, Seoul",DC Fast Charger,150.0,0.33,daytime,16.0,EVgo
18.989565,72.823154,"3579 Mumbai Ave, Mumbai",AC Level 2,50.0,0.49,24/7,88.0,ChargePoint
52.434627,13.457093,"3671 Berlin Ave, Berlin",DC Fast Charger,50.0,0.24,6:00-22:00,61.0,EVgo
13.804575,100.532304,"6953 Bangkok Ave, Bangkok",DC Fast Charger,150.0,0.49,24/7,11.0,Tesla
-23.639913,-46.516688,"6856 São Paulo Ave, São Paulo",DC Fast Charger,50.0,0.11,daytime,93.0,EVgo
37.853987,-122.399349,"1146 San Francisco Ave, San Francisco",AC Level 1,50.0,0.15,daytime,64.0,ChargePoint
37.802303,-122.31834,"8335 San Francisco Ave, San Francisco",AC Level 2,350.0,0.3,6:00-22:00,98.0,Ionity
-3.220694,-115.729543,"2688 Random Rd, City 244, Country",DC Fast Charger,150.0,0.18,daytime,99.0,EVgo
25.261927,55.286002,"8333 Dubai Ave, Dubai",AC Level 1,50.0,0.17,daytime,64.0,ChargePoint
39.96402,116.497473,"5085 Beijing Ave, Beijing",AC Level 1,150.0,0.3,6:00-22:00,61.0,Tesla
39.90572,116.386833,"7439 Beijing Ave, Beijing",AC Level 1,150.0,0.48,6:00-22:00,43.0,Ionity
52.542644,13.338059,"4475 Berlin Ave, Berlin",DC Fast Charger,50.0,0.24,24/7,86.0,Ionity
-23.600669,-46.678843,"587 São Paulo Ave, São Paulo",AC Level 2,150.0,0.24,6:00-22:00,90.0,Greenlots
39.869364,116.246025,"1925 Beijing Ave, Beijing",AC Level 1,50.0,0.18,24/7,20.0,Ionity
13.701202,100.404531,"723 Bangkok Ave, Bangkok",AC Level 2,150.0,0.16,6:00-22:00,55.0,Greenlots
34.024685,-118.296503,"8472 Los Angeles Ave, Los Angeles",AC Level 2,150.0,0.12,24/7,94.0,Tesla
25.287034,55.342241,"5767 Dubai Ave, Dubai",AC Level 2,350.0,0.19,daytime,89.0,ChargePoint
-33.856273,-134.372112,"1983 Random Rd, City 310, Country",DC Fast Charger,22.0,0.29,daytime,29.0,Tesla
52.524809,13.404789,"9660 Berlin Ave, Berlin",AC Level 2,350.0,0.2,6:00-22:00,17.0,Greenlots
18.989921,72.873022,"3558 Mumbai Ave, Mumbai",AC Level 1,150.0,0.19,24/7,18.0,Ionity
34.187408,-118.369169,"9394 Los Angeles Ave, Los Angeles",AC Level 1,150.0,0.36,6:00-22:00,16.0,Ionity
43.731889,-79.436679,"17 Toronto Ave, Toronto",DC Fast Charger,150.0,0.13,24/7,85.0,Tesla
37.770929,-122.485893,"3855 San Francisco Ave, San Francisco",AC Level 1,150.0,0.23,24/7,87.0,Ionity
43.617447,-79.452611,"5243 Toronto Ave, Toronto",AC Level 1,22.0,0.3,daytime,24.0,Tesla
19.407774,-99.127469,"5460 Mexico City Ave, Mexico City",AC Level 2,50.0,0.44,6:00-22:00,93.0,Greenlots
-33.816109,151.330208,"5302 Sydney Ave, Sydney",AC Level 2,22.0,0.13,6:00-22:00,73.0,Greenlots
39.859279,116.383811,"4667 Beijing Ave, Beijing",AC Level 1,350.0,0.23,24/7,70.0,Greenlots
71.352525,81.70305,"8842 Random Rd, City 435, Country",DC Fast Charger,22.0,0.26,6:00-22:00,15.0,Ionity
52.51599,13.356195,"4486 Berlin Ave, Berlin",AC Level 1,150.0,0.21,24/7,24.0,Tesla
55.813129,37.606332,"2214 Moscow Ave, Moscow",AC Level 2,150.0,0.29,24/7,81.0,EVgo
19.539022,-99.07256,"5132 Mexico City Ave, Mexico City",AC Level 1,350.0,0.27,6:00-22:00,54.0,ChargePoint
13.803182,100.506743,"5202 Bangkok Ave, Bangkok",AC Level 1,350.0,0.29,daytime,79.0,ChargePoint
18.997803,72.889269,"7976 Mumbai Ave, Mumbai",AC Level 2,150.0,0.25,6:00-22:00,52.0,Greenlots
52.523816,13.323954,"2804 Berlin Ave, Berlin",AC Level 1,22.0,0.42,24/7,90.0,ChargePoint
-33.785047,151.252793,"7599 Sydney Ave, Sydney",AC Level 2,50.0,0.14,6:00-22:00,55.0,EVgo
-23.504115,-46.587861,"6101 São Paulo Ave, São Paulo",AC Level 1,50.0,0.4,24/7,90.0,Ionity
19.519918,-99.146888,"7836 Mexico City Ave, Mexico City",DC Fast Charger,150.0,0.43,6:00-22:00,34.0,Greenlots
80.25115,-93.966758,"5991 Random Rd, City 235, Country",DC Fast Charger,150.0,0.21,6:00-22:00,50.0,Greenlots
25.20906,55.351125,"9944 Dubai Ave, Dubai",AC Level 1,22.0,0.43,24/7,100.0,Tesla
34.171446,-118.240824,"7914 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.3,24/7,86.0,Greenlots
-33.779831,18.534909,"4971 Cape Town Ave, Cape Town",AC Level 2,22.0,0.12,24/7,100.0,Ionity
37.662466,126.978863,"7765 Seoul Ave, Seoul",DC Fast Charger,22.0,0.12,daytime,18.0,Tesla
55.821496,37.619754,"7566 Moscow Ave, Moscow",AC Level 1,22.0,0.26,24/7,10.0,Ionity
19.109929,72.984152,"6482 Mumbai Ave, Mumbai",AC Level 2,22.0,0.43,24/7,29.0,ChargePoint
13.837729,100.574511,"9838 Bangkok Ave, Bangkok",DC Fast Charger,22.0,0.11,daytime,99.0,ChargePoint
-33.788873,151.256227,"4488 Sydney Ave, Sydney",DC Fast Charger,50.0,0.31,6:00-22:00,38.0,EVgo
39.870688,116.339215,"9907 Beijing Ave, Beijing",AC Level 1,50.0,0.23,6:00-22:00,60.0,Ionity
-77.87382,-32.827369,"5816 Random Rd, City 417, Country",AC Level 2,22.0,0.36,24/7,59.0,ChargePoint
37.716642,-122.384792,"2368 San Francisco Ave, San Francisco",AC Level 2,22.0,0.17,6:00-22:00,27.0,Tesla
25.275602,55.243237,"8474 Dubai Ave, Dubai",AC Level 2,350.0,0.23,daytime,56.0,Ionity
25.338118,55.372903,"32 Dubai Ave, Dubai",AC Level 2,50.0,0.45,24/7,21.0,Greenlots
-33.773098,151.31576,"9637 Sydney Ave, Sydney",AC Level 2,50.0,0.17,daytime,25.0,Ionity
43.708516,-79.442482,"2927 Toronto Ave, Toronto",AC Level 2,50.0,0.15,24/7,54.0,Greenlots
34.029728,-118.209462,"9012 Los Angeles Ave, Los Angeles",AC Level 2,50.0,0.1,daytime,35.0,EVgo
55.711381,37.569135,"2978 Moscow Ave, Moscow",AC Level 1,50.0,0.15,6:00-22:00,60.0,Ionity
19.464026,-99.09282,"243 Mexico City Ave, Mexico City",DC Fast Charger,150.0,0.4,daytime,30.0,Greenlots
39.920282,116.39686,"1961 Beijing Ave, Beijing",DC Fast Charger,350.0,0.45,6:00-22:00,23.0,EVgo
-88.977849,42.804699,"9242 Random Rd, City 330, Country",AC Level 2,50.0,0.29,daytime,55.0,Ionity
25.220967,55.394633,"9438 Dubai Ave, Dubai",AC Level 2,150.0,0.32,daytime,30.0,Greenlots
39.966154,116.416819,"1314 Beijing Ave, Beijing",AC Level 1,350.0,0.17,daytime,13.0,Tesla
37.761474,-122.441451,"7906 San Francisco Ave, San Francisco",AC Level 1,150.0,0.14,daytime,74.0,Tesla
41.851003,-87.669627,"2509 Chicago Ave, Chicago",AC Level 2,350.0,0.45,6:00-22:00,73.0,EVgo
19.102573,72.912946,"7609 Mumbai Ave, Mumbai",DC Fast Charger,22.0,0.35,6:00-22:00,96.0,Ionity
52.442949,13.35906,"185 Berlin Ave, Berlin",AC Level 2,50.0,0.14,6:00-22:00,88.0,ChargePoint
41.933434,-87.648625,"6118 Chicago Ave, Chicago",DC Fast Charger,150.0,0.46,daytime,26.0,Greenlots
52.441133,13.340746,"8379 Berlin Ave, Berlin",DC Fast Charger,350.0,0.26,6:00-22:00,24.0,Tesla
41.885235,-87.695761,"6639 Chicago Ave, Chicago",DC Fast Charger,350.0,0.49,daytime,39.0,Ionity
43.478488,-124.703595,"5808 Random Rd, City 447, Country",AC Level 1,22.0,0.4,daytime,19.0,Greenlots
19.441561,-99.028482,"1652 Mexico City Ave, Mexico City",AC Level 1,150.0,0.24,daytime,85.0,ChargePoint
25.336002,55.331151,"7591 Dubai Ave, Dubai",AC Level 2,22.0,0.43,24/7,60.0,Greenlots
-33.779561,18.429805,"4592 Cape Town Ave, Cape Town",AC Level 1,22.0,0.15,daytime,32.0,ChargePoint
52.578538,13.302792,"7548 Berlin Ave, Berlin",AC Level 1,22.0,0.15,daytime,51.0,Ionity
19.598709,-99.100528,"5377 Mexico City Ave, Mexico City",AC Level 1,350.0,0.27,6:00-22:00,23.0,ChargePoint
-23.613917,-46.604553,"8107 São Paulo Ave, São Paulo",DC Fast Charger,22.0,0.4,24/7,13.0,Greenlots
43.705922,-79.493362,"8372 Toronto Ave, Toronto",AC Level 1,22.0,0.27,6:00-22:00,74.0,ChargePoint
34.106779,-118.29772,"8407 Los Angeles Ave, Los Angeles",DC Fast Charger,22.0,0.45,6:00-22:00,79.0,ChargePoint
39.800587,116.26008,"1164 Beijing Ave, Beijing",DC Fast Charger,22.0,0.41,6:00-22:00,61.0,Greenlots
-68.550295,39.052072,"4687 Random Rd, City 50, Country",DC Fast Charger,50.0,0.16,daytime,80.0,ChargePoint
19.150739,72.930862,"9594 Mumbai Ave, Mumbai",DC Fast Charger,22.0,0.21,daytime,28.0,EVgo
39.988388,116.49401,"9631 Beijing Ave, Beijing",AC Level 2,350.0,0.44,24/7,64.0,Ionity
13.724067,100.554366,"1912 Bangkok Ave, Bangkok",DC Fast Charger,350.0,0.35,6:00-22:00,38.0,ChargePoint
41.8728,-87.77667,"6867 Chicago Ave, Chicago",AC Level 2,350.0,0.4,6:00-22:00,13.0,Ionity
37.827462,-122.35266,"2156 San Francisco Ave, San Francisco",AC Level 2,150.0,0.42,6:00-22:00,23.0,Tesla
52.514582,13.494138,"1281 Berlin Ave, Berlin",DC Fast Charger,22.0,0.42,24/7,18.0,ChargePoint
37.600327,126.957567,"4559 Seoul Ave, Seoul",AC Level 1,150.0,0.14,24/7,81.0,Tesla
37.527244,126.967061,"8504 Seoul Ave, Seoul",AC Level 2,150.0,0.13,daytime,56.0,Tesla
-33.831482,151.352464,"3224 Sydney Ave, Sydney",AC Level 2,50.0,0.25,24/7,51.0,EVgo
62.115856,-155.178192,"7162 Random Rd, City 78, Country",AC Level 2,50.0,0.18,daytime,100.0,Ionity
34.054518,-118.227823,"5641 Los Angeles Ave, Los Angeles",AC Level 1,50.0,0.25,daytime,70.0,ChargePoint
41.856669,-87.671091,"131 Chicago Ave, Chicago",DC Fast Charger,150.0,0.41,6:00-22:00,62.0,ChargePoint
39.889746,116.35525,"5509 Beijing Ave, Beijing",DC Fast Charger,350.0,0.42,6:00-22:00,21.0,Ionity
37.798941,-122.314083,"6787 San Francisco Ave, San Francisco",DC Fast Charger,22.0,0.17,daytime,24.0,Ionity
-33.794323,18.575172,"8133 Cape Town Ave, Cape Town",DC Fast Charger,350.0,0.18,daytime,59.0,Tesla
41.923987,-87.649627,"2662 Chicago Ave, Chicago",AC Level 2,150.0,0.37,24/7,14.0,Greenlots
41.870675,-87.63412,"8603 Chicago Ave, Chicago",DC Fast Charger,350.0,0.1,daytime,86.0,ChargePoint
13.84767,100.401503,"9872 Bangkok Ave, Bangkok",AC Level 1,350.0,0.19,daytime,40.0,Tesla
52.475682,13.370687,"2293 Berlin Ave, Berlin",DC Fast Charger,22.0,0.46,daytime,68.0,Greenlots
-85.337842,-60.462181,"8842 Random Rd, City 465, Country",AC Level 2,150.0,0.22,daytime,75.0,Greenlots
13.837212,100.519384,"4051 Bangkok Ave, Bangkok",DC Fast Charger,50.0,0.11,6:00-22:00,28.0,EVgo
-33.87439,18.577362,"4061 Cape Town Ave, Cape Town",AC Level 1,22.0,0.3,24/7,80.0,Tesla
13.874365,100.575193,"2082 Bangkok Ave, Bangkok",AC Level 2,50.0,0.38,daytime,31.0,Ionity
37.785803,-122.380613,"568 San Francisco Ave, San Francisco",AC Level 1,50.0,0.18,6:00-22:00,37.0,Ionity
-33.721583,18.445664,"5993 Cape Town Ave, Cape Town",AC Level 1,350.0,0.36,6:00-22:00,84.0,Greenlots
18.98621,72.846568,"5333 Mumbai Ave, Mumbai",DC Fast Charger,150.0,0.36,daytime,36.0,EVgo
55.875811,37.682772,"6783 Moscow Ave, Moscow",AC Level 2,50.0,0.24,daytime,80.0,Tesla
-33.846079,18.407371,"9276 Cape Town Ave, Cape Town",DC Fast Charger,50.0,0.34,daytime,19.0,Ionity
34.016644,-118.240668,"9736 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.16,daytime,16.0,ChargePoint
-7.458652,-16.851404,"2064 Random Rd, City 172, Country",AC Level 2,350.0,0.28,6:00-22:00,56.0,Greenlots
41.892031,-87.777811,"8066 Chicago Ave, Chicago",AC Level 2,22.0,0.44,24/7,72.0,EVgo
-23.52775,-46.595598,"5539 São Paulo Ave, São Paulo",DC Fast Charger,350.0,0.11,6:00-22:00,47.0,Greenlots
19.480364,-99.179587,"8393 Mexico City Ave, Mexico City",AC Level 2,150.0,0.22,6:00-22:00,80.0,ChargePoint
34.041386,-118.364856,"804 Los Angeles Ave, Los Angeles",DC Fast Charger,22.0,0.33,daytime,14.0,Greenlots
52.456656,13.393208,"7812 Berlin Ave, Berlin",AC Level 1,350.0,0.12,daytime,22.0,ChargePoint
37.640239,126.913875,"2921 Seoul Ave, Seoul",DC Fast Charger,150.0,0.34,6:00-22:00,75.0,EVgo
37.655402,127.006189,"1098 Seoul Ave, Seoul",AC Level 1,350.0,0.23,24/7,40.0,Tesla
34.150665,-118.280302,"7844 Los Angeles Ave, Los Angeles",AC Level 2,150.0,0.15,daytime,93.0,EVgo
43.773579,-79.39177,"2659 Toronto Ave, Toronto",DC Fast Charger,150.0,0.49,daytime,24.0,Ionity
76.74619,-49.968628,"5180 Random Rd, City 95, Country",DC Fast Charger,150.0,0.23,24/7,68.0,ChargePoint
34.118362,-118.281879,"6231 Los Angeles Ave, Los Angeles",DC Fast Charger,50.0,0.24,daytime,97.0,EVgo
41.925008,-87.747045,"6057 Chicago Ave, Chicago",DC Fast Charger,350.0,0.3,daytime,42.0,ChargePoint
34.184874,-118.237424,"4286 Los Angeles Ave, Los Angeles",AC Level 1,22.0,0.45,daytime,80.0,ChargePoint
34.053436,-118.231678,"2663 Los Angeles Ave, Los Angeles",AC Level 1,150.0,0.1,6:00-22:00,88.0,ChargePoint
37.546116,126.997432,"2936 Seoul Ave, Seoul",AC Level 1,22.0,0.22,6:00-22:00,55.0,EVgo
55.896943,37.505532,"6779 Moscow Ave, Moscow",DC Fast Charger,22.0,0.12,6:00-22:00,53.0,Greenlots
13.857964,100.407944,"6579 Bangkok Ave, Bangkok",AC Level 2,50.0,0.3,24/7,82.0,Ionity
-33.710669,18.590843,"236 Cape Town Ave, Cape Town",AC Level 1,150.0,0.4,24/7,51.0,Tesla
55.868368,37.539146,"6080 Moscow Ave, Moscow",DC Fast Charger,150.0,0.4,daytime,68.0,Ionity
-14.308617,-69.373809,"517 Random Rd, City 351, Country",AC Level 2,50.0,0.36,24/7,31.0,Ionity
-33.753699,151.376124,"2624 Sydney Ave, Sydney",DC Fast Charger,350.0,0.35,24/7,80.0,Tesla
-23.515852,-46.5254,"9685 São Paulo Ave, São Paulo",DC Fast Charger,350.0,0.21,24/7,92.0,EVgo
52.592132,13.332578,"3528 Berlin Ave, Berlin",AC Level 2,50.0,0.39,daytime,38.0,Ionity
37.71035,-122.483528,"1328 San Francisco Ave, San Francisco",AC Level 1,22.0,0.34,24/7,69.0,Tesla
41.83169,-87.601298,"9792 Chicago Ave, Chicago",AC Level 1,50.0,0.21,24/7,41.0,ChargePoint
-33.702961,18.465016,"6927 Cape Town Ave, Cape Town",AC Level 2,150.0,0.16,6:00-22:00,88.0,Ionity
-33.830859,151.299109,"6102 Sydney Ave, Sydney",AC Level 2,22.0,0.42,24/7,63.0,EVgo
19.051882,72.994765,"94 Mumbai Ave, Mumbai",DC Fast Charger,50.0,0.33,6:00-22:00,96.0,Tesla
39.951625,116.398904,"6624 Beijing Ave, Beijing",DC Fast Charger,50.0,0.48,6:00-22:00,91.0,EVgo
63.148286,108.478919,"4596 Random Rd, City 238, Country",DC Fast Charger,22.0,0.25,daytime,58.0,ChargePoint
37.705333,-122.424757,"4020 San Francisco Ave, San Francisco",DC Fast Charger,150.0,0.42,6:00-22:00,82.0,Ionity
13.868513,100.500197,"2068 Bangkok Ave, Bangkok",AC Level 1,50.0,0.13,daytime,46.0,Tesla
37.844336,-122.321892,"7811 San Francisco Ave, San Francisco",AC Level 1,150.0,0.36,daytime,41.0,ChargePoint
19.46529,-99.040252,"418 Mexico City Ave, Mexico City",AC Level 2,50.0,0.29,daytime,83.0,Tesla
39.944695,116.26314,"7926 Beijing Ave, Beijing",AC Level 2,50.0,0.1,daytime,81.0,Greenlots
-23.500075,-46.68792,"606 São Paulo Ave, São Paulo",AC Level 1,150.0,0.17,24/7,79.0,Tesla
13.842584,100.566331,"4440 Bangkok Ave, Bangkok",AC Level 2,350.0,0.34,daytime,14.0,Tesla
-23.528486,-46.676138,"4204 São Paulo Ave, São Paulo",AC Level 2,150.0,0.42,daytime,66.0,Greenlots
37.590185,127.057046,"4084 Seoul Ave, Seoul",DC Fast Charger,22.0,0.34,6:00-22:00,78.0,EVgo
75.076713,76.665902,"8297 Random Rd, City 150, Country",DC Fast Charger,350.0,0.23,daytime,64.0,EVgo
37.655582,126.955664,"721 Seoul Ave, Seoul",DC Fast Charger,150.0,0.24,24/7,33.0,Greenlots
55.886611,37.678451,"7838 Moscow Ave, Moscow",AC Level 1,50.0,0.13,6:00-22:00,78.0,Greenlots
37.85898,-122.48309,"4529 San Francisco Ave, San Francisco",AC Level 1,50.0,0.21,daytime,69.0,Tesla
-23.51238,-46.628892,"1314 São Paulo Ave, São Paulo",DC Fast Charger,50.0,0.21,24/7,94.0,ChargePoint
-23.694956,-46.669989,"1273 São Paulo Ave, São Paulo",DC Fast Charger,350.0,0.22,daytime,38.0,Tesla
13.714179,100.538627,"3174 Bangkok Ave, Bangkok",AC Level 2,150.0,0.26,24/7,41.0,Greenlots
-33.804628,151.237474,"6555 Sydney Ave, Sydney",DC Fast Charger,150.0,0.3,daytime,65.0,Tesla
-33.749494,18.487786,"6065 Cape Town Ave, Cape Town",AC Level 1,22.0,0.47,24/7,55.0,Tesla
43.798532,-79.451383,"1371 Toronto Ave, Toronto",AC Level 1,350.0,0.3,24/7,35.0,Greenlots
50.885737,-71.778303,"7803 Random Rd, City 326, Country",AC Level 1,50.0,0.5,6:00-22:00,93.0,EVgo
34.158823,-118.224474,"8735 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.39,6:00-22:00,42.0,ChargePoint
39.862192,116.491068,"5327 Beijing Ave, Beijing",AC Level 1,22.0,0.14,24/7,28.0,EVgo
18.997143,72.81467,"941 Mumbai Ave, Mumbai",AC Level 1,22.0,0.28,6:00-22:00,54.0,Greenlots
19.5628,-99.038721,"6065 Mexico City Ave, Mexico City",DC Fast Charger,150.0,0.22,daytime,80.0,Tesla
-33.711554,151.384414,"9196 Sydney Ave, Sydney",AC Level 2,22.0,0.13,daytime,66.0,Tesla
-33.812389,18.525325,"1625 Cape Town Ave, Cape Town",AC Level 1,22.0,0.23,6:00-22:00,84.0,Ionity
19.439248,-99.101032,"1539 Mexico City Ave, Mexico City",AC Level 1,22.0,0.43,24/7,97.0,Tesla
25.304828,55.263453,"5811 Dubai Ave, Dubai",AC Level 1,150.0,0.35,24/7,55.0,EVgo
52.473874,13.308392,"4077 Berlin Ave, Berlin",AC Level 1,150.0,0.17,24/7,57.0,ChargePoint
17.834372,150.272148,"8766 Random Rd, City 205, Country",DC Fast Charger,150.0,0.25,6:00-22:00,63.0,Ionity
-23.540847,-46.688188,"2948 São Paulo Ave, São Paulo",AC Level 1,150.0,0.25,6:00-22:00,61.0,EVgo
43.681078,-79.318354,"9979 Toronto Ave, Toronto",AC Level 2,150.0,0.12,24/7,42.0,EVgo
37.691788,127.078935,"8649 Seoul Ave, Seoul",AC Level 1,50.0,0.47,6:00-22:00,22.0,Tesla
-23.621202,-46.657789,"9599 São Paulo Ave, São Paulo",DC Fast Charger,350.0,0.41,daytime,59.0,Ionity
55.821349,37.55577,"9444 Moscow Ave, Moscow",AC Level 2,150.0,0.17,daytime,91.0,Tesla
41.869974,-87.649993,"3752 Chicago Ave, Chicago",AC Level 1,150.0,0.25,6:00-22:00,57.0,ChargePoint
37.783037,-122.404536,"1538 San Francisco Ave, San Francisco",DC Fast Charger,50.0,0.2,daytime,31.0,ChargePoint
